3,0.0,0.0,0.34735024,0.49773934,0.3551379,0.52168125,0.33176896,0.52071327,0.3645304,0.5604117,0.3365917,0.5763362,0.36908707,0.5776365,0.36003414,0.58490604,0.3200557,0.5759626,0.3027005,0.577638,0.3601652,0.57441413,0.33643937,0.5858533,0.33298418,0.62780416,0.3147508,0.6416303
4,0.0,0.0,0.35461727,0.46540838,0.35777244,0.4904056,0.33494055,0.48525244,0.35209882,0.5375227,0.33173206,0.54862475,0.35345328,0.57157946,0.34751365,0.5792152,0.31864995,0.5184795,0.30217394,0.5172374,0.34758732,0.56828386,0.32945362,0.57245904,0.33174714,0.6241415,0.3181068,0.6387703
0,0.39621672,0.3474403,0.37645233,0.3501193,0.40731174,0.3913103,0.36427784,0.39782763,0.41432104,0.44486624,0.35098085,0.4514189,0.4182163,0.49437147,0.3518552,0.5033421,0.3973687,0.5089212,0.37257674,0.51230234,0.38442427,0.583227,0.38295278,0.594497,0.370051,0.6471842,0.3942631,0.68064696
0,0.0,0.0,0.27719325,0.35143128,0.31017908,0.39377952,0.26485193,0.40230113,0.3200781,0.4547373,0.25793368,0.47359988,0.32178828,0.5147008,0.25531006,0.5388262,0.30752856,0.5313783,0.2777034,0.5365424,0.31611583,0.6230172,0.28293014,0.62899864,0.30793747,0.7067168,0.28559253,0.7110412
0,0.0,0.0,0.34065303,0.37565202,0.36214834,0.42788324,0.32074928,0.43209815,0.3649838,0.5017787,0.30638644,0.5113666,0.3727376,0.5649077,0.30740947,0.582631,0.3529455,0.57453954,0.32863948,0.58017945,0.34482202,0.6740061,0.33973488,0.69050115,0.32558545,0.74990416,0.34734866,0.79830825
4,0.0,0.0,0.38411373,0.47423398,0.38640103,0.5043942,0.355423,0.5063155,0.37393692,0.57231736,0.34271565,0.5879245,0.38159442,0.6337758,0.36746925,0.639072,0.34340447,0.59503853,0.32163075,0.59857666,0.36947685,0.68524593,0.34773836,0.69831437,0.3544633,0.78079534,0.34487295,0.8081078
4,0.0,0.0,0.40335986,0.59942216,0.39419347,0.62002414,0.36978728,0.6135488,0.378594,0.6681269,0.3465466,0.6661044,0.39019954,0.71252954,0.37560543,0.7212913,0.33724022,0.66479856,0.3192186,0.66495,0.3853511,0.7168667,0.35980904,0.7239227,0.35953042,0.7960905,0.34578365,0.81101805
3,0.0,0.0,0.40207157,0.63050544,0.40036184,0.660755,0.37116197,0.6529147,0.3864188,0.70972073,0.344396,0.7110882,0.39949962,0.73363227,0.38121262,0.7333151,0.3500543,0.723293,0.328181,0.7225692,0.40055808,0.73740286,0.35734415,0.74403334,0.35707104,0.78538585,0.34723768,0.8151761
3,0.0,0.0,0.40133238,0.62364304,0.39941013,0.656249,0.37115523,0.64967257,0.38708627,0.7058799,0.3469545,0.71359473,0.4060816,0.72770864,0.38540703,0.72934276,0.3478558,0.72674274,0.32683763,0.726169,0.39617822,0.7368578,0.35809255,0.7406684,0.35661176,0.7896658,0.3468387,0.8161904
3,0.0,0.0,0.40001097,0.6243213,0.40093586,0.6591452,0.37131506,0.6515692,0.38389462,0.714546,0.34874055,0.71729094,0.38907763,0.73108065,0.38447213,0.73545235,0.35079476,0.7293679,0.32805547,0.7284156,0.4026967,0.73632735,0.36014348,0.7438137,0.35555443,0.78019625,0.3463325,0.8163345
3,0.0,0.0,0.39994547,0.62635285,0.40186784,0.65992224,0.37081537,0.65202886,0.38470855,0.71482056,0.34751955,0.7156326,0.39093873,0.73696214,0.38332355,0.73780775,0.352271,0.72909725,0.32845315,0.7280131,0.40496054,0.73831636,0.35966596,0.7450175,0.35626575,0.7815313,0.34606656,0.81433225
0,0.0,0.0,0.17978263,0.47778046,0.23303826,0.49518564,0.17133677,0.52335876,0.2552645,0.5762778,0.16171227,0.60743403,0.22791187,0.623409,0.19304074,0.629475,0.23908459,0.65378845,0.19740592,0.6660303,0.25242642,0.74136555,0.21144605,0.74912924,0.25992486,0.79974586,0.21699312,0.79340154
0,0.0,0.0,0.17872041,0.47962108,0.22799788,0.49199963,0.16978382,0.5253789,0.254096,0.56827706,0.16343985,0.6155655,0.23039477,0.623746,0.1959384,0.6301319,0.23557435,0.6467862,0.19680947,0.66235995,0.24765074,0.73889077,0.21052177,0.74811065,0.2606878,0.7944795,0.21919338,0.78803194
0,0.0,0.0,0.44070488,0.18532673,0.44873905,0.22223714,0.4121805,0.2121871,0.4491013,0.2683194,0.39037117,0.2549731,0.44507027,0.3147737,0.39229652,0.30651107,0.430077,0.3227035,0.40582633,0.3162163,0.4192989,0.39704302,0.3973759,0.37909147,0.40978342,0.44418013,0.39402708,0.4153074
0,0.1997197,0.52328825,0.0,0.0,0.23532246,0.5357528,0.17798178,0.54334486,0.27351186,0.5942028,0.16683997,0.58682984,0.24970086,0.6613517,0.1765005,0.6510041,0.23229395,0.6723866,0.19482136,0.6740608,0.24635258,0.74401677,0.19884658,0.7447649,0.26100248,0.7990726,0.20848083,0.8112578
0,0.12098827,0.5790116,0.0,0.0,0.1721981,0.60079837,0.12860832,0.57949823,0.21686761,0.6696105,0.12760453,0.6232574,0.19278042,0.7337448,0.118542686,0.70085216,0.19116056,0.7063994,0.1675727,0.6966641,0.19661891,0.8114851,0.19232598,0.79740596,0.21124959,0.8477078,0.23651795,0.8194074
0,0.0,0.0,0.39092192,0.20095393,0.40649912,0.23240891,0.36961192,0.24103953,0.40865117,0.27909496,0.35851678,0.301207,0.41719088,0.32301587,0.38080522,0.33461678,0.4038414,0.33130866,0.37770578,0.33868805,0.40375105,0.39306405,0.3750197,0.40715384,0.41156387,0.4431427,0.37186456,0.46433777
0,0.06415212,0.68368745,0.0,0.0,0.11398438,0.7144775,0.08080295,0.6455132,0.15001985,0.79792243,0.08930471,0.6894478,0.11544644,0.8355654,0.07809563,0.7531992,0.14190972,0.80952686,0.12559572,0.7714578,0.14661519,0.9111018,0.15334137,0.8234903,0.15405993,0.98326063,0.18743515,0.8563985
0,0.36685756,0.2521236,0.0,0.0,0.37780532,0.28818733,0.33755937,0.270197,0.39074108,0.34514984,0.33017418,0.30986205,0.38405618,0.40179002,0.32535836,0.35059172,0.3641924,0.39332336,0.33863002,0.3840985,0.35984945,0.4589152,0.33388516,0.450382,0.35983476,0.5162001,0.34710947,0.5024641
0,0.31274334,0.26131365,0.0,0.0,0.3252587,0.30780315,0.29147252,0.29671228,0.33693337,0.37113154,0.28636166,0.34668115,0.33226958,0.43409136,0.28009933,0.38915882,0.31398758,0.4158618,0.2919131,0.40969273,0.31206554,0.4876717,0.2937807,0.48257044,0.32123685,0.5450435,0.30233347,0.5445183
3,0.0,0.0,0.47655565,0.13038282,0.45509812,0.13263635,0.47591957,0.14316136,0.0,0.0,0.48126006,0.1709474,0.0,0.0,0.4798296,0.14583352,0.44346485,0.19347675,0.45683447,0.19978502,0.4716277,0.18495327,0.4885415,0.19419502,0.4508276,0.2094494,0.463317,0.21986595
0,0.26750794,0.30164948,0.0,0.0,0.28337315,0.3536687,0.25597057,0.3354455,0.29121527,0.42550787,0.24957304,0.38120762,0.2802538,0.48415765,0.24230945,0.41389042,0.2765595,0.46652934,0.25966415,0.45608798,0.2739833,0.5449536,0.26861128,0.5250636,0.27018848,0.6250308,0.27436814,0.5881155
0,0.20715609,0.3229315,0.0,0.0,0.22506514,0.37851834,0.23115222,0.35235304,0.23134093,0.45858267,0.0,0.0,0.22421022,0.5257941,0.0,0.0,0.22819443,0.49446347,0.23388802,0.48063615,0.22936098,0.57149386,0.23131843,0.5541552,0.23587608,0.63196445,0.24610913,0.6136926
0,0.0,0.0,0.21661149,0.35554403,0.17442663,0.40403154,0.22359292,0.4078929,0.1649061,0.45848098,0.239776,0.4762546,0.17067544,0.5062857,0.24730372,0.5191406,0.18860684,0.53185433,0.22080646,0.5309808,0.20022665,0.61777955,0.23045154,0.5967383,0.2104498,0.6973842,0.2380847,0.664457
0,0.38276944,0.113132074,0.0,0.0,0.38984713,0.14886631,0.35913432,0.13658701,0.40024143,0.19899991,0.35457674,0.16918056,0.39444694,0.23644471,0.34242085,0.19413233,0.37533066,0.23915747,0.35586277,0.23234844,0.37194067,0.29514623,0.35715652,0.2888092,0.37285206,0.34495163,0.35692513,0.34051302
3,0.0,0.0,0.4706659,0.13778624,0.4533859,0.13912499,0.4696752,0.15036573,0.0,0.0,0.479595,0.17907728,0.0,0.0,0.48377886,0.17306712,0.4395291,0.19485131,0.44918677,0.20084085,0.4660432,0.18301061,0.47610933,0.19113865,0.45563397,0.20948432,0.46111962,0.2197509
3,0.0,0.0,0.54164505,0.41788852,0.5688176,0.40665492,0.5213381,0.41091824,0.5961415,0.42130536,0.47810432,0.44560316,0.5840606,0.47496343,0.5038076,0.49718833,0.54797524,0.4744991,0.5182335,0.47828,0.5766821,0.5094252,0.5086563,0.5231537,0.53755796,0.5354708,0.5104171,0.56818074
4,0.0,0.0,0.5260661,0.3659934,0.56081885,0.3426711,0.5056533,0.34771848,0.5803032,0.38545653,0.47155857,0.39860642,0.5633489,0.42546183,0.48652634,0.4465822,0.53977484,0.36225235,0.50496197,0.36528894,0.5533102,0.44912326,0.49438173,0.46006057,0.5374449,0.5383822,0.50932866,0.55295104
0,0.51675314,0.18502793,0.0,0.0,0.5344796,0.238661,0.47312436,0.23884897,0.5503222,0.30359715,0.46105543,0.31127372,0.551861,0.3696871,0.45761368,0.37697038,0.5226423,0.38999334,0.4855859,0.3892284,0.51617765,0.5004067,0.49956337,0.49472514,0.50562334,0.5991666,0.51230216,0.57928246
0,0.40833932,0.21566223,0.0,0.0,0.4311934,0.30073506,0.36626908,0.29135793,0.45388007,0.39084315,0.36941892,0.37533045,0.46441603,0.47169158,0.3682346,0.44899726,0.42169753,0.48151436,0.3821737,0.4744988,0.41012222,0.60762125,0.40211684,0.5773154,0.40661326,0.7389955,0.42922235,0.646558
0,0.3764017,0.24334288,0.0,0.0,0.39579877,0.32111892,0.33848152,0.31334183,0.40140572,0.4354397,0.0,0.0,0.38159084,0.52711654,0.0,0.0,0.39011568,0.50372326,0.34842634,0.4989416,0.39638272,0.62795496,0.33887127,0.62525773,0.40476695,0.7458584,0.32868525,0.74976605
0,0.0,0.0,0.33633262,0.24911594,0.29069662,0.32122484,0.33652404,0.33689183,0.0,0.0,0.3449035,0.45692796,0.0,0.0,0.36021802,0.5452632,0.3020309,0.5224402,0.33817112,0.52550507,0.31107584,0.6456279,0.3711129,0.6102479,0.32590714,0.7826791,0.39557973,0.7139721
0,0.0,0.0,0.40193865,0.22497432,0.34590846,0.29243556,0.4100364,0.3084568,0.33062246,0.37335086,0.43209,0.41843143,0.3285005,0.45101622,0.4432497,0.49525723,0.35929224,0.47596306,0.40232417,0.48343065,0.36215338,0.5880758,0.4074831,0.58937025,0.3482491,0.69867456,0.40608737,0.7015943
0,0.3992631,0.2000421,0.43064886,0.20889272,0.37593427,0.26531032,0.43746242,0.2890395,0.36583492,0.35404807,0.45352077,0.38589507,0.3704353,0.435533,0.46105823,0.44359604,0.38624877,0.4387506,0.42305574,0.45704135,0.41246825,0.52451336,0.42278886,0.57115304,0.43135282,0.6251316,0.40579867,0.6883786
0,0.0,0.0,0.44554177,0.18316309,0.4006414,0.24798839,0.4533684,0.2610785,0.0,0.0,0.45744592,0.36616465,0.0,0.0,0.47118098,0.44460654,0.41438976,0.425508,0.44945356,0.4300981,0.43454415,0.5361638,0.4608282,0.5308248,0.43088266,0.6513886,0.43836793,0.61866033
0,0.0,0.0,0.47987366,0.17827013,0.43424508,0.23388752,0.47819814,0.25485635,0.0,0.0,0.48138022,0.35443935,0.0,0.0,0.49372673,0.4264685,0.43605295,0.40359664,0.47013918,0.410407,0.44189104,0.5114424,0.49132916,0.4981181,0.44209537,0.62773705,0.5054674,0.5923497
0,0.0,0.0,0.53161216,0.17186087,0.48067617,0.22018701,0.53023666,0.24289225,0.46348834,0.2853206,0.54528296,0.33393937,0.4644838,0.35956854,0.5561742,0.3948794,0.48172885,0.3770632,0.51492923,0.38911685,0.48519975,0.46618235,0.5154386,0.4869264,0.47242767,0.56432414,0.51094574,0.587935
0,0.0,0.0,0.5469579,0.1665426,0.5045442,0.2071797,0.5428843,0.23433146,0.4899025,0.27558407,0.54284173,0.32319942,0.5000973,0.34493044,0.5571076,0.37823045,0.5044102,0.35671562,0.52775526,0.37256446,0.520985,0.4467728,0.52432984,0.48126024,0.532249,0.5428435,0.51040924,0.58212566
0,0.0,0.0,0.54903644,0.14720137,0.5433257,0.19624302,0.54208773,0.19677888,0.0,0.0,0.5365903,0.2801897,0.0,0.0,0.5576703,0.3436283,0.5366123,0.34890988,0.53523546,0.35158178,0.5584888,0.44836003,0.5377757,0.45384485,0.53507143,0.54813904,0.5435203,0.5552476
0,0.0,0.0,0.58137065,0.15345167,0.56312,0.19262151,0.5728708,0.20271195,0.0,0.0,0.56363946,0.28865722,0.0,0.0,0.58278084,0.3425041,0.5480134,0.3398263,0.5583932,0.3458065,0.54813486,0.43774655,0.5718798,0.44683957,0.5402457,0.53347033,0.57498914,0.554708
0,0.0,0.0,0.62891066,0.20682032,0.5856692,0.20570956,0.6146298,0.24075848,0.550543,0.23829299,0.59854215,0.31647792,0.55866814,0.26741147,0.59377635,0.35421246,0.54163367,0.33759424,0.56117016,0.3494896,0.55191267,0.43606755,0.570335,0.44791743,0.55552626,0.5376853,0.5741854,0.54845643
4,0.0,0.0,0.6262261,0.30024946,0.5886879,0.2747697,0.61557484,0.3173244,0.55834925,0.2868644,0.61668575,0.39505422,0.54481864,0.29611358,0.598377,0.43459567,0.5310933,0.35531777,0.54954076,0.37100622,0.5582821,0.44562495,0.5814275,0.46289012,0.5485028,0.5423021,0.58156353,0.55493236
3,0.0,0.0,0.62389416,0.36103126,0.5772757,0.34983873,0.6122653,0.37851238,0.5396209,0.36871678,0.63144773,0.41663265,0.0,0.0,0.6202245,0.4660808,0.53004897,0.45762444,0.5517625,0.47548178,0.5854817,0.44096038,0.6180434,0.48458168,0.54697585,0.530525,0.58090967,0.5550201
3,0.0,0.0,0.6178445,0.37457204,0.5768641,0.3651106,0.60550296,0.3984802,0.5377574,0.38869154,0.6112589,0.4581431,0.5499362,0.43503702,0.6185898,0.47915414,0.5335936,0.48720738,0.55097747,0.5043157,0.5866992,0.447443,0.61502206,0.4757085,0.5507783,0.5350855,0.5791333,0.5576576
3,0.0,0.0,0.6139042,0.3721835,0.56888384,0.3662871,0.605838,0.39199647,0.53126705,0.38712597,0.6181829,0.42134154,0.54618925,0.4329927,0.616563,0.4628097,0.5320944,0.4954963,0.55526704,0.5115474,0.58297473,0.43833438,0.61919826,0.47654498,0.5489123,0.53436923,0.57925546,0.5571703
3,0.0,0.0,0.6117567,0.37235177,0.56588656,0.36777064,0.60533226,0.39103428,0.52892435,0.38921943,0.6228752,0.41466412,0.5431052,0.43664396,0.61616266,0.46152955,0.53140104,0.49898005,0.55626386,0.5145424,0.5810794,0.43638396,0.6193917,0.4760006,0.5491127,0.53408724,0.5804065,0.55797315
3,0.0,0.0,0.61275417,0.3731149,0.56663543,0.37010664,0.60629076,0.39469886,0.5293005,0.3897277,0.62757987,0.42334566,0.54298,0.4376896,0.6180481,0.45948124,0.53154385,0.50287205,0.5561241,0.51860243,0.58346575,0.4392686,0.6208251,0.47667965,0.5488413,0.53712523,0.5806916,0.5566601
3,0.0,0.0,0.6137969,0.37036812,0.56620395,0.36848933,0.60857373,0.39560062,0.5297958,0.39218348,0.6307638,0.42869332,0.54291093,0.4362299,0.618859,0.46845645,0.531971,0.49992228,0.5587063,0.51727027,0.5814894,0.437694,0.6205897,0.47988126,0.5483822,0.53695995,0.58095855,0.5562895
3,0.12315108,0.344585,0.11374986,0.34485552,0.12884204,0.35703307,0.11005362,0.35879526,0.13764872,0.37561595,0.110453606,0.3803691,0.13245247,0.3863166,0.12009875,0.38891542,0.1286381,0.391069,0.11607726,0.39206803,0.12975937,0.38869607,0.112387754,0.38977644,0.12781306,0.41325456,0.11455852,0.41404048
3,0.122889064,0.34545857,0.11356179,0.34590772,0.12865138,0.3573285,0.10996606,0.35928887,0.13733827,0.37552297,0.11095823,0.38065204,0.13281342,0.38631198,0.12137216,0.38951117,0.1283984,0.3911767,0.11579603,0.39233795,0.13125722,0.38852897,0.11313935,0.38971394,0.12992243,0.41350836,0.11553625,0.41440058
3,0.0,0.0,0.13124867,0.34615755,0.13496652,0.361455,0.12387755,0.3552081,0.13799922,0.3767714,0.1263325,0.37149966,0.14503112,0.38747734,0.1388778,0.3858498,0.12450445,0.38926512,0.11553017,0.38737905,0.1364793,0.39343542,0.117707394,0.39183748,0.13469237,0.41493,0.11383907,0.41467234
3,0.0,0.0,0.13459004,0.3486814,0.13283591,0.3610188,0.12545662,0.35533965,0.13446121,0.3781445,0.124608256,0.37332505,0.14342156,0.3891467,0.13805906,0.38976976,0.12051765,0.3901878,0.113984406,0.38919327,0.13565509,0.39837766,0.12217201,0.3978873,0.0,0.0,0.117860846,0.41918522
0,0.42193922,0.14687014,0.41183525,0.14750242,0.42600587,0.17129903,0.4063021,0.17180234,0.4323852,0.20031047,0.3969203,0.19945428,0.4334823,0.22418274,0.39387324,0.2236184,0.4221741,0.2286878,0.41077635,0.22919561,0.41814953,0.26903227,0.41395023,0.2697102,0.41467732,0.3076027,0.41566157,0.30858213
0,0.40040407,0.14280662,0.40811262,0.14385982,0.39434543,0.16624294,0.41350734,0.16818003,0.3862167,0.1973172,0.42055506,0.19881253,0.3844169,0.2225583,0.41842186,0.2196342,0.39588434,0.22572228,0.40841472,0.22636418,0.39204073,0.26546022,0.40687117,0.26661885,0.39253458,0.30304253,0.40591332,0.3047358
0,0.38025895,0.14441945,0.0,0.0,0.37719715,0.16682044,0.39622408,0.16505887,0.3718948,0.19599858,0.40242827,0.19367288,0.36918068,0.2218013,0.4018125,0.21876949,0.38100657,0.22292218,0.39310777,0.22223043,0.38103965,0.26295602,0.39248034,0.26277375,0.38461247,0.30198064,0.39429235,0.3011829
0,0.37168854,0.14348377,0.38110626,0.14422189,0.36616048,0.16472307,0.385159,0.16596149,0.3590335,0.19292827,0.39040762,0.19502294,0.3582333,0.21669239,0.3908226,0.21999088,0.36819103,0.21950051,0.37967715,0.21986452,0.37009963,0.25765866,0.3778556,0.25781372,0.37286273,0.29278806,0.3756267,0.29346287
0,0.35971516,0.1460245,0.0,0.0,0.35654292,0.16716334,0.37512198,0.16790365,0.3509996,0.19512172,0.37977913,0.19700362,0.3484455,0.22001469,0.37723786,0.21797994,0.35912254,0.22212939,0.37221104,0.2223,0.3548522,0.25954744,0.37333938,0.26076874,0.35101873,0.29518324,0.37398908,0.2957056
0,0.34328318,0.15744285,0.0,0.0,0.34022456,0.17365788,0.3591668,0.17116775,0.33559847,0.19893412,0.36542302,0.19465844,0.335685,0.22467728,0.36459377,0.21877208,0.3456359,0.2192821,0.3577435,0.21835178,0.34634885,0.2542676,0.35748935,0.25353098,0.34764344,0.28898284,0.35666853,0.28750068
4,0.0,0.0,0.0,0.0,0.3390052,0.20764494,0.35799307,0.20493604,0.33787107,0.23917027,0.3635556,0.23281372,0.34222654,0.2673493,0.0,0.0,0.34586084,0.22234266,0.35836577,0.22176507,0.34633452,0.25784355,0.35713834,0.25765866,0.3494554,0.28939036,0.35593382,0.28839186
0,0.4009286,0.37081632,0.0,0.0,0.40906954,0.39214516,0.3974942,0.39157096,0.41140723,0.42478552,0.39698312,0.42038336,0.4053974,0.4478507,0.39129308,0.44085443,0.4048797,0.45266187,0.39717385,0.45100054,0.40499714,0.4949257,0.39576012,0.49269453,0.40565875,0.5318309,0.39651507,0.5287226
0,0.38332373,0.36911914,0.0,0.0,0.39213115,0.38988957,0.37588522,0.38698918,0.39645925,0.4200802,0.37168285,0.4114141,0.3818556,0.41358912,0.37652272,0.41197696,0.38847402,0.4476597,0.37736386,0.44539765,0.3911312,0.49014026,0.37957093,0.48636734,0.39900187,0.5280631,0.38607347,0.52299094
0,0.38287097,0.3713298,0.0,0.0,0.39207125,0.39130053,0.37233102,0.3901327,0.39380693,0.420818,0.36899516,0.4151531,0.37950927,0.41160893,0.37304896,0.41085806,0.38767853,0.45280904,0.37421814,0.45126083,0.38971385,0.49826485,0.3743407,0.49560353,0.39019296,0.530685,0.0,0.0
0,0.3898036,0.37174097,0.0,0.0,0.39637363,0.39045432,0.37636614,0.38914853,0.3987964,0.4171507,0.37100062,0.41194955,0.3856958,0.4111318,0.3771503,0.4121976,0.39188012,0.45029324,0.3785902,0.448965,0.3912511,0.4938437,0.37779632,0.4916046,0.3906172,0.5305632,0.37862536,0.5276477
0,0.3929082,0.3709766,0.3820222,0.37048295,0.39857197,0.3899474,0.3777124,0.38747957,0.40030864,0.41665637,0.37234494,0.4123714,0.38830015,0.40797147,0.37778458,0.413713,0.39385232,0.45006028,0.38029915,0.44843778,0.393509,0.49413067,0.3810678,0.49151713,0.39051053,0.5313283,0.38220426,0.5282799
0,0.3939097,0.36718383,0.38282263,0.3676767,0.3975833,0.3840283,0.37774134,0.38645443,0.40203622,0.4083486,0.3741468,0.41389176,0.39546832,0.40842035,0.38623956,0.41130704,0.39651418,0.44343555,0.38319317,0.44517392,0.4004663,0.48475176,0.38230407,0.48696175,0.40285984,0.5202837,0.38335904,0.5230037
0,0.0,0.0,0.40445343,0.36672544,0.41441467,0.3841806,0.39757255,0.3856813,0.41726917,0.40765372,0.39471442,0.4150478,0.4164745,0.40472096,0.40843529,0.40993917,0.41302693,0.442832,0.4017741,0.44441342,0.41239616,0.48626557,0.39938894,0.48886016,0.40765813,0.52222633,0.39592654,0.52639073
0,0.0,0.0,0.4195449,0.36842743,0.42602155,0.3856859,0.4132894,0.3884339,0.43043095,0.40856954,0.4088271,0.41716072,0.43120456,0.40854162,0.42347142,0.41222543,0.42483562,0.44264203,0.41693035,0.44497076,0.4217206,0.48279634,0.41663483,0.48654643,0.41297573,0.51789176,0.40946472,0.5231406
0,0.0,0.0,0.45713553,0.37590966,0.46958593,0.3934998,0.45129657,0.3979114,0.47434995,0.41801596,0.4513323,0.43023738,0.4753464,0.43768874,0.46305037,0.4497972,0.46683607,0.4548024,0.45533934,0.45756817,0.4657445,0.49744397,0.45808655,0.5014451,0.45936975,0.53515667,0.45876285,0.54016995
0,0.4699952,0.38679647,0.45925742,0.38959035,0.47707146,0.40314284,0.4540681,0.410441,0.48700336,0.42821282,0.45330012,0.4429704,0.48508793,0.4433771,0.46959162,0.445277,0.47632524,0.4646547,0.46186298,0.46858418,0.47713786,0.50934947,0.46311966,0.5148097,0.47271892,0.5491628,0.46514964,0.55512977
0,0.47720772,0.4007981,0.0,0.0,0.48594847,0.41991857,0.4607243,0.42289862,0.49573678,0.44633085,0.45751065,0.4533693,0.48699942,0.47247958,0.46530086,0.47836834,0.48132193,0.48844084,0.46549016,0.4894821,0.48126966,0.5372721,0.46568313,0.5384544,0.47819808,0.5807042,0.46911013,0.58199275
0,0.4812679,0.43010435,0.46845335,0.42958322,0.48580173,0.44596362,0.4628795,0.4441783,0.49342567,0.46892568,0.4509602,0.462478,0.49750444,0.4938356,0.4431449,0.48420092,0.48321655,0.5075777,0.4692367,0.507196,0.48284525,0.54858446,0.47014168,0.5482536,0.47924608,0.58529603,0.4686906,0.58474797
5,0.47286484,0.42252907,0.46087173,0.42325234,0.48163024,0.43060938,0.45452952,0.42850104,0.48930603,0.46454796,0.4444837,0.45864668,0.49576387,0.49365222,0.44049162,0.4923263,0.47627553,0.46224967,0.46052277,0.46093524,0.46911624,0.49250013,0.45736322,0.49078962,0.46051282,0.5192103,0.46093124,0.516075
0,0.47531807,0.49301702,0.45905745,0.49064618,0.47939035,0.51693135,0.44647047,0.5150124,0.48441413,0.5551622,0.4400375,0.55868345,0.48398182,0.5739947,0.43954808,0.59269863,0.47464976,0.6078438,0.45290226,0.6068915,0.47103038,0.6697595,0.4507457,0.6665981,0.46327332,0.7158914,0.44442365,0.70078623
0,0.0,0.0,0.4796961,0.50070554,0.45397753,0.52662486,0.47199985,0.5378542,0.0,0.0,0.4685819,0.5956389,0.0,0.0,0.47619116,0.6435074,0.4505054,0.6301771,0.46263838,0.6363717,0.45240098,0.69873095,0.4591286,0.7082716,0.4487159,0.76691437,0.45090964,0.77007157
0,0.463129,0.49510515,0.48140457,0.50039494,0.45023036,0.52507573,0.4841428,0.5422706,0.42920044,0.56324947,0.4925639,0.5934094,0.43263513,0.57062376,0.4849146,0.5916724,0.4481846,0.62077963,0.46905088,0.6300472,0.44936672,0.67506224,0.46497908,0.7035731,0.44829136,0.7367169,0.45769572,0.77124596
